,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
379,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004010999,经营溢利,575522000.0
380,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004011201,融资成本,193018000.0
381,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004011999,除税前溢利,382504000.0
382,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004012001,税项,98921000.0
383,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004012002,持续经营业务税后利润,283583000.0
384,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004012003,终止或非持续业务溢利,145291000.0
385,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004012999,除税后溢利,428874000.0
386,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004025001,少数股东损益,8577000.0
387,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004025002,股东应占溢利,420297000.0
388,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004027002,每股基本盈利,0.08
389,01378.HK,01378,中国宏桥,10174782,2008-12-31 00:00:00,001,12-31,2008-01-01 00:00:00,004099999,非运算项目,0.08
390,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004001001,营业额,4508281000.0
391,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004001999,营运收入,4508281000.0
392,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004005002,销售成本,3117879000.0
393,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004007999,毛利,1390402000.0
394,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004010001,其他收入,75306000.0
395,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004010003,销售及分销费用,10911000.0
396,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004010004,行政开支,42070000.0
397,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004010999,经营溢利,1412727000.0
398,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004011201,融资成本,55970000.0
399,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004011999,除税前溢利,1356757000.0
400,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004012001,税项,452855000.0
401,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004012002,持续经营业务税后利润,903902000.0
402,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004012003,终止或非持续业务溢利,425398000.0
403,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004012999,除税后溢利,1329300000.0
404,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004025001,少数股东损益,26586000.0
405,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004025002,股东应占溢利,1302714000.0
406,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004027002,每股基本盈利,0.26
407,01378.HK,01378,中国宏桥,10174782,2007-12-31 00:00:00,001,12-31,2007-01-01 00:00:00,004099999,非运算项目,0.26
